prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
warm,positive,rotten,negative,incongruent,left,31,11,1,left,1,0.6957167999935336,None,1,11,31,13,47.799711900006514,,47.78818970004795,47.799711900006514,48.28305640001781,48.299716200039256,48.38289700000314,48.38289700000314,48.48287460004212,48.48287460004212,48.48287460004212,49.183500300045125,left,1,0.6957167999935336,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
fear,negative,joy,positive,incongruent,left,32,12,1,right,0,0.7646754999877885,None,1,12,32,15,49.199394200055394,,49.189702400006354,49.199394200055394,49.68311060004635,49.699347600049805,49.782721400028095,49.782721400028095,49.88277150003705,49.88277150003705,49.88277150003705,50.649888800049666,right,0,0.7646754999877885,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
angry,negative,pain,negative,congruent,right,33,13,1,left,0,0.5855200999649242,None,1,13,33,5,50.66608750005253,,50.65512110001873,50.66608750005253,51.14955720002763,51.16637820005417,51.249635500018485,51.249635500018485,51.349320900044404,51.349320900044404,51.349320900044404,51.9502785000368,left,0,0.5855200999649242,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
sad,negative,lonely,negative,congruent,right,34,14,1,left,0,0.6275316999526694,None,1,14,34,9,51.966232000035234,,51.956811300013214,51.966232000035234,52.449922600004356,52.466490800026804,52.549871399998665,52.549871399998665,52.649831800023094,52.649831800023094,52.649831800023094,53.28358680004021,left,0,0.6275316999526694,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
sad,negative,flower,positive,incongruent,left,35,15,1,right,0,0.7224556999863125,None,1,15,35,17,53.299328300054185,,53.28823740000371,53.299328300054185,53.782941000012215,53.79980140004773,53.88288160000229,53.88288160000229,53.98292420001235,53.98292420001235,53.98292420001235,54.716901600011624,right,0,0.7224556999863125,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
hatred,negative,war,negative,congruent,right,36,16,1,left,0,0.6895274999551475,None,1,16,36,6,54.73291150003206,,54.72278210002696,54.73291150003206,55.21627080003964,55.23284910002258,55.316447200020775,55.316447200020775,55.41642540000612,55.41642540000612,55.41642540000612,56.11686000000918,left,0,0.6895274999551475,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
love,positive,war,negative,incongruent,left,37,17,1,left,1,0.8674872000119649,None,1,17,37,11,56.132875800016336,,56.120455600030255,56.132875800016336,56.616281800030265,56.632548700028565,56.71628829999827,56.71628829999827,56.816250600037165,56.816250600037165,56.816250600037165,57.700141500041354,left,1,0.8674872000119649,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
disgust,negative,sweet,positive,incongruent,left,38,18,1,right,0,0.7048066999996081,None,1,18,38,16,57.71625110000605,,57.70700560003752,57.71625110000605,58.199614500044845,58.216166500002146,58.29953660001047,58.29953660001047,58.39945730002364,58.39945730002364,58.39945730002364,59.11638590000803,right,0,0.7048066999996081,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
happy,positive,danger,negative,incongruent,left,39,19,1,left,1,8.69175360002555,None,1,19,39,10,59.13293410005281,,59.120727800007444,59.13293410005281,59.616374400036875,59.63292060000822,59.71599530003732,59.71599530003732,59.816344500053674,59.816344500053674,59.816344500053674,68.51677130005555,left,1,8.69175360002555,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
happy,positive,joy,positive,congruent,right,40,0,2,right,1,4.1473495999816805,None,2,0,40,0,68.53252210002393,,68.5206513000303,68.53252210002393,69.01631440001074,69.03274990001228,69.1163575000246,69.1163575000246,69.21609040000476,69.21609040000476,69.21609040000476,73.36627070000395,right,1,4.1473495999816805,None,exp,001,2025-11-24_16h11.20.202,solo project,,2025.1.1,59.97717268881277,2025-11-24 16h11.26.777566 +0530,
