delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,400,unexp,92,8,7,space,0.1562370000174269,None,888,1,[1.530200499924831],[1.53020869998727],7,8,92,1,387.204339500051,,387.1893041000003,387.204339500051,388.20462710002903,388.20462710002903,388.20462710002903,388.37236729997676,space,0.1562370000174269,None,388.37413080001716,388.7878529667544,389.09206380008254,389.0838017000351,389.0840793000534,389.09206380008254,389.09206380008254,389.09206380008254,390.6225211999845,888,1,[1.530200499924831],[1.53020869998727],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,93,9,7,space,0.12772980006411672,None,999,1,[1.406838099937886],[1.4068505000323057],7,9,93,3,390.6377684000181,,390.6227602000581,390.6377684000181,391.6378471000353,391.6378471000353,391.6378471000353,391.77211790008005,space,0.12772980006411672,None,391.7730331000639,391.8878301666739,392.19885330006946,392.1825503000291,392.1843043999979,392.19885330006946,392.19885330006946,392.19885330006946,393.6062709999969,999,1,[1.406838099937886],[1.4068505000323057],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,94,10,7,space,0.09319440007675439,None, 123,1,[1.622784600011073],[1.6227907000575215],7,10,94,5,393.62102790002245,,393.6065349000273,393.62102790002245,394.62111050006934,394.62111050006934,394.62111050006934,394.72173039999325,space,0.09319440007675439,None,394.7225282000145,395.4208581667083,395.7318442000542,395.72195550007746,395.7241738999728,395.7318442000542,395.7318442000542,395.7318442000542,397.354834400001, 123,1,[1.622784600011073],[1.6227907000575215],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,95,11,7,space,0.011054800008423626,None,124 ,1,[3.3226847000187263],[3.3226958999875933],7,11,95,9,397.37061990005895,,397.3550079000415,397.37061990005895,398.3547813000623,398.3547813000623,398.3709854000481,398.3715741999913,space,0.011054800008423626,None,398.37229249998927,398.47123616672275,398.782961799996,398.77491000003647,398.775487100007,398.782961799996,398.782961799996,398.782961799996,402.1060128000099,124 ,1,[3.3226847000187263],[3.3226958999875933],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,400,unexp,96,0,8,space,0.017601800034753978,None,125 ,1,[2.2252485000062734],[2.2252583999652416],8,0,96,2,402.12130940007046,,402.1063213000307,402.12130940007046,403.12143509997986,403.12143509997986,403.12143509997986,403.15520340006333,space,0.017601800034753978,None,403.156208600034,403.8542914667089,404.1628405000083,404.1513277000049,404.15215400001034,404.1628405000083,404.1628405000083,404.1628405000083,406.3884100000141,125 ,1,[2.2252485000062734],[2.2252583999652416],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,97,1,8,space,0.1390254000434652,None, 126   ,1,[3.141463899984956],[3.1414747000671923],8,1,97,11,406.40446930006146,,406.38874470000155,406.40446930006146,407.3878621000331,407.3878621000331,407.4040782999946,407.5384029999841,space,0.1390254000434652,None,407.53934180003125,408.23789996671644,408.5466486000223,408.5354384999955,408.5377681000391,408.5466486000223,408.5466486000223,408.5466486000223,411.68839510006364, 126   ,1,[3.141463899984956],[3.1414747000671923],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,98,2,8,space,0.26643029996193945,None, 127,1,[1.6944399999920279],[1.6944504000712186],8,2,98,7,411.7041609999724,,411.68869119999,411.7041609999724,412.6879147000145,412.6879147000145,412.7044992999872,412.9719800000312,space,0.26643029996193945,None,412.9733862000285,413.3879013667504,413.6940125999972,413.6827208000468,413.68428550008684,413.6940125999972,413.6940125999972,413.6940125999972,415.38877730001695, 127,1,[1.6944399999920279],[1.6944504000712186],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,99,3,8,space,0.08588819997385144,None,128,1,[1.6349362999899313],[1.6349450000561774],8,3,99,8,415.4042698000558,,415.38905490003526,415.4042698000558,416.4045186000876,416.4045186000876,416.4045186000876,416.50490170007106,space,0.08588819997385144,None,416.50571410008706,417.2042343667165,417.5197440000484,417.50526110001374,417.5059002999915,417.5197440000484,417.5197440000484,417.5197440000484,419.1550053000683,128,1,[1.6349362999899313],[1.6349450000561774],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,100,4,8,space,0.17052509996574372,None,129 ,1,[2.041957600042224],[2.041964799980633],8,4,100,5,419.1710898000747,,419.15527009998914,419.1710898000747,420.15441010007635,420.15441010007635,420.17117029998917,420.33826900005806,space,0.17052509996574372,None,420.3391021999996,421.0377152667536,421.34607760002837,421.3358385000611,421.3363315999741,421.34607760002837,421.34607760002837,421.34607760002837,423.38826120004524,129 ,1,[2.041957600042224],[2.041964799980633],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,101,5,8,space,0.16990169999189675,None,230,1,[13.324194899993017],[13.324210199993104],8,5,101,6,423.4039257999975,,423.3884682999924,423.4039257999975,424.38781850005034,424.38781850005034,424.4041687999852,424.5723463000031,space,0.16990169999189675,None,424.57410269998945,424.6879501667029,424.99801440001465,424.985362800071,424.9860658000689,424.99801440001465,424.99801440001465,424.99801440001465,438.32262310001533,230,1,[13.324194899993017],[13.324210199993104],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,400,unexp,102,6,8,space,0.05424259998835623,None,432,1,[11.03866239998024],[11.03867039992474],8,6,102,0,438.3376768999733,,438.322952000075,438.3376768999733,439.3377903000219,439.3377903000219,439.3377903000219,439.4045996000059,space,0.05424259998835623,None,439.40522120008245,439.5041974667149,439.816196699976,439.80769300006796,439.8082204000093,439.816196699976,439.816196699976,439.816196699976,450.8551461000461,432,1,[11.03866239998024],[11.03867039992474],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,400,unexp,103,7,8,space,0.06683819997124374,None,  600,1,[2.556757199927233],[2.556766499998048],8,7,103,1,450.8704974000575,,450.85537520004436,450.8704974000575,451.85426040005405,451.85426040005405,451.87099169997964,451.92196569999214,space,0.06683819997124374,None,451.92378120007925,452.3374276667057,452.64774839999154,452.6338787000859,452.63595849997364,452.64774839999154,452.64774839999154,452.64774839999154,455.2048206999898,  600,1,[2.556757199927233],[2.556766499998048],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,104,8,8,space,0.16699539998080581,None,700  ,1,[9.654305699979886],[9.654324100003578],8,8,104,4,455.22084580000956,,455.205062400084,455.22084580000956,456.2041669000173,456.2041669000173,456.2209686000133,456.38815950008575,space,0.16699539998080581,None,456.38925730006304,456.78747266665255,457.100872799987,457.0865012999857,457.08706030005123,457.100872799987,457.100872799987,457.100872799987,466.7555465999758,700  ,1,[9.654305699979886],[9.654324100003578],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,105,9,8,space,0.12090259999968112,None,800,1,[2.9358511000173166],[2.9358578000683337],8,9,105,10,466.77091269998346,,466.75585359998513,466.77091269998346,467.7711545000784,467.7711545000784,467.7711545000784,467.9045966999838,space,0.12090259999968112,None,467.9056790000759,468.30397626670697,468.6184340000618,468.60420519998297,468.60495740000624,468.6184340000618,468.6184340000618,468.6184340000618,471.5545295000775,800,1,[2.9358511000173166],[2.9358578000683337],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,106,10,8,space,0.13501159998122603,None,450,1,[3.5727769000222906],[3.572789500001818],8,10,106,9,471.570504500065,,471.5547362000216,471.570504500065,472.55383900005836,472.55383900005836,472.57073590008076,472.7043098000577,space,0.13501159998122603,None,472.70508630003314,472.80386166664925,473.1150923999958,473.1051741000265,473.10604270000476,473.1150923999958,473.1150923999958,473.1150923999958,476.68828430003487,450,1,[3.5727769000222906],[3.572789500001818],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,107,11,8,space,0.2025417999830097,None,334,1,[2.767318999976851],[2.767325900029391],8,11,107,3,476.7039647999918,,476.68859660008457,476.7039647999918,477.704141800059,477.704141800059,477.704141800059,477.92124539997894,space,0.2025417999830097,None,477.9222712999908,478.02056796668717,478.33678830007557,478.3236071000574,478.324174300069,478.33678830007557,478.33678830007557,478.33678830007557,481.10434469999745,334,1,[2.767318999976851],[2.767325900029391],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,108,0,9,space,0.7903197000268847,None,353,1,[4.816009399946779],[4.816017800010741],9,0,108,3,481.120659600012,,481.1045674000634,481.120659600012,482.10423469997477,482.10423469997477,482.1207309999736,482.90458239999134,space,0.7903197000268847,None,482.90552100003697,483.0039822667061,483.32189730007667,483.30749170004856,483.30857500003185,483.32189730007667,483.32189730007667,483.32189730007667,488.13818950008135,353,1,[4.816009399946779],[4.816017800010741],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,109,1,9,space,0.37255059997551143,None, 123  ,1,[3.5771461999975145],[3.5771544000599533],9,1,109,10,488.15385950007476,,488.13849450007547,488.15385950007476,489.13704020006116,489.13704020006116,489.1537500000559,489.52063330006786,space,0.37255059997551143,None,489.52105500001926,489.9202819667446,490.22689639998134,490.216844300041,490.21949530008715,490.22689639998134,490.22689639998134,490.22689639998134,493.8043577000499, 123  ,1,[3.5771461999975145],[3.5771544000599533],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,110,2,9,space,1.4804416000843048,None,999,1,[1.5888008000329137],[1.5888098999857903],9,2,110,8,493.8204281000653,,493.80462269997224,493.8204281000653,494.8038686000509,494.8038686000509,494.8203968000598,496.28773300000466,space,1.4804416000843048,None,496.28874520002864,496.98726006673337,497.29893250006717,497.28387929999735,497.28447750001214,497.29893250006717,497.29893250006717,497.29893250006717,498.88807640003506,999,1,[1.5888008000329137],[1.5888098999857903],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,111,3,9,space,0.06748460000380874,None,134134r ,1,[2.454193399986252],[2.4542185999453068],9,3,111,4,498.9038550000405,,498.88838250003755,498.9038550000405,499.887169499998,499.887169499998,499.9040074000368,499.9715036000125,space,0.06748460000380874,None,499.97221530007664,500.38732286665277,500.69971690000966,500.686067200033,500.68716349999886,500.69971690000966,500.69971690000966,500.69971690000966,503.1542239000555,134134r ,1,[2.454193399986252],[2.4542185999453068],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,112,4,9,space,0.7094727999065071,None, 134 134,1,[1.3698531000409275],[1.3698616999899969],9,4,112,6,503.1706580000464,,503.154448700021,503.1706580000464,504.15372910001315,504.15372910001315,504.1703847000608,504.8712782000657,space,0.7094727999065071,None,504.87218339997344,504.9705739666863,505.2848217000719,505.2733663000399,505.2746026000241,505.2848217000719,505.2848217000719,505.2848217000719,506.6549972000066, 134 134,1,[1.3698531000409275],[1.3698616999899969],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,113,5,9,space,0.09866490005515516,None, 45 345,1,[1.2280720999697223],[1.228084700065665],9,5,113,11,506.67049300007056,,506.6552270000102,506.67049300007056,507.67059210001025,507.67059210001025,507.67059210001025,507.77138030005153,space,0.09866490005515516,None,507.7721110000275,508.47046846669787,508.7769269000273,508.76567090000026,508.767715999973,508.7769269000273,508.7769269000273,508.7769269000273,510.0054211000679, 45 345,1,[1.2280720999697223],[1.228084700065665],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,114,6,9,space,0.1324025000212714,None, 345       ,1,[3.0874981000088155],[3.087513200007379],9,6,114,7,510.0205269000726,,510.00581320002675,510.0205269000726,511.02037410007324,511.02037410007324,511.02037410007324,511.15483180002775,space,0.1324025000212714,None,511.155938000069,511.5539062666396,511.8678291999968,511.85325030004606,511.8547164000338,511.8678291999968,511.8678291999968,511.8678291999968,514.9557469000574, 345       ,1,[3.0874981000088155],[3.087513200007379],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,400,unexp,115,7,9,space,0.0771515000378713,None,34245 ,1,[2.3645449000177905],[2.3645536000840366],9,7,115,1,514.9706793000223,,514.9561876000371,514.9706793000223,515.9704927999992,515.9704927999992,515.9704927999992,516.0546796000563,space,0.0771515000378713,None,516.0558292000787,516.470588166678,516.7733471000101,516.7659450999927,516.7671714000171,516.7733471000101,516.7733471000101,516.7733471000101,519.1381436000811,34245 ,1,[2.3645449000177905],[2.3645536000840366],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,400,unexp,116,8,9,space,0.06181699992157519,None,234  ,1,[6.707838900038041],[6.707852700026706],9,8,116,0,519.1536427000538,,519.1383719000733,519.1536427000538,520.137318000081,520.137318000081,520.1538840000285,520.204515999998,space,0.06181699992157519,None,520.2056033000117,520.3036059666813,520.613522300031,520.6044327000855,520.6051216999767,520.613522300031,520.613522300031,520.613522300031,527.3217378000263,234  ,1,[6.707838900038041],[6.707852700026706],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,400,unexp,117,9,9,space,0.16853810008615255,None,565  ,1,[3.84401430003345],[3.844028800027445],9,9,117,2,527.3371734999819,,527.3221733000828,527.3371734999819,528.3370048999786,528.3370048999786,528.3370048999786,528.5204001000384,space,0.16853810008615255,None,528.5208748000441,529.2207044667487,529.527430600021,529.5150480000302,529.5168971000239,529.527430600021,529.527430600021,529.527430600021,533.3718601000728,565  ,1,[3.84401430003345],[3.844028800027445],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,118,10,9,space,0.05988889990840107,None, 567   ,1,[2.074796799919568],[2.074806999997236],9,10,118,5,533.3868065000279,,533.372192400042,533.3868065000279,534.3871377999894,534.3871377999894,534.3871377999894,534.4544907000381,space,0.05988889990840107,None,534.4557159000542,535.1702567666691,535.4797792000463,535.4647217000602,535.4653320000507,535.4797792000463,535.4797792000463,535.4797792000463,537.5549023000058, 567   ,1,[2.074796799919568],[2.074806999997236],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,119,11,9,space,0.11893869994673878,None,467467,1,[1.2087374000111595],[1.2087476000888273],9,11,119,9,537.5703495000489,,537.5551805000287,537.5703495000489,538.5700742000481,538.5700742000481,538.5700742000481,538.7043553000549,space,0.11893869994673878,None,538.7050116000464,538.8034580667193,539.1121211000718,539.1008667000569,539.1013689000392,539.1121211000718,539.1121211000718,539.1121211000718,540.3211835999973,467467,1,[1.2087374000111595],[1.2087476000888273],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,400,unexp,120,0,10,space,0.010235300054773688,None,2 53445,1,[1.3767177999252453],[1.3767309999093413],10,0,120,2,540.3367506000213,,540.3216166000348,540.3367506000213,541.3373226000695,541.3373226000695,541.3373226000695,541.3544044999871,space,0.010235300054773688,None,541.3553682999918,542.0535060667355,542.3612051000819,542.3539250000613,542.354243400041,542.3612051000819,542.3612051000819,542.3612051000819,543.7382834000746,2 53445,1,[1.3767177999252453],[1.3767309999093413],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,121,1,10,space,0.17503930011298507,None,6757,1,[1.25689419999253],[1.2569008000427857],10,1,121,3,543.7538676999975,,543.7386151000392,543.7538676999975,544.7535646000179,544.7535646000179,544.7535646000179,544.9377824000549,space,0.17503930011298507,None,544.9386431999737,545.0370997667235,545.3467443999834,545.3341121000703,545.3345875000814,545.3467443999834,545.3467443999834,545.3467443999834,546.603918000008,6757,1,[1.25689419999253],[1.2569008000427857],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,122,2,10,space,0.16475849994458258,None,678,1,[1.1479768001008779],[1.147989600081928],10,2,122,11,546.6201734000351,,546.6041085000616,546.6201734000351,547.6035979000153,547.6035979000153,547.6199880000204,547.7710802999791,space,0.16475849994458258,None,547.7717703999951,548.4703421666675,548.7731390000554,548.7606777000474,548.7611945000244,548.7731390000554,548.7731390000554,548.7731390000554,549.9215581000317,678,1,[1.1479768001008779],[1.147989600081928],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,123,3,10,space,0.15663850004784763,None, 5667,1,[1.2927805000217631],[1.2927914999891073],10,3,123,5,549.9369427000638,,549.9218791000312,549.9369427000638,550.93666700006,550.93666700006,550.93666700006,551.1041605999926,space,0.15663850004784763,None,551.1047774000326,551.8034353666628,552.1119748000056,552.1046754000708,552.1049854999874,552.1119748000056,552.1119748000056,552.1119748000056,553.405146199977, 5667,1,[1.2927805000217631],[1.2927914999891073],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,400,unexp,124,4,10,space,0.06424109998624772,None, 4556 ,1,[1.5748614999465644],[1.5748755999375135],10,4,124,1,553.4203570000827,,553.4054819999728,553.4203570000827,554.4203668000409,554.4203668000409,554.4203668000409,554.4875597000355,space,0.06424109998624772,None,554.4887337000109,554.8869879666638,555.1969861000543,555.1842840000754,555.1849948000163,555.1969861000543,555.1969861000543,555.1969861000543,556.7722988000605, 4556 ,1,[1.5748614999465644],[1.5748755999375135],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,125,5,10,space,0.08654960000421852,None, 467 ,1,[1.586556899943389],[1.5865633999928832],10,5,125,4,556.7872727999929,,556.7728070999729,556.7872727999929,557.7872114999918,557.7872114999918,557.7872114999918,557.8875565000344,space,0.08654960000421852,None,557.8883574000793,558.3029526667126,558.6173492000671,558.602714800043,558.6032099000877,558.6173492000671,558.6173492000671,558.6173492000671,560.2041388000362, 467 ,1,[1.586556899943389],[1.5865633999928832],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,400,unexp,126,6,10,space,0.6238950999686494,None,  467                ,1,[7.263329199980944],[7.26334029994905],10,6,126,0,560.2203396999976,,560.2043195000151,560.2203396999976,561.2034591999836,561.2034591999836,561.2201230999781,561.8373012000229,space,0.6238950999686494,None,561.8381049999734,561.9371212666777,562.2413408000721,562.2350158999907,562.2360763000324,562.2413408000721,562.2413408000721,562.2413408000721,569.5050178000238,  467                ,1,[7.263329199980944],[7.26334029994905],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,127,7,10,space,0.10955279995687306,None,8676,1,[1.4736555999843404],[1.4736711999867111],10,7,127,8,569.520269199973,,569.5053114000475,569.520269199973,570.5202467000345,570.5202467000345,570.5202467000345,570.6371318000602,space,0.10955279995687306,None,570.6378273000009,571.3367995666961,571.647510800045,571.6343302000314,571.6350206000498,571.647510800045,571.647510800045,571.647510800045,573.1215088000754,8676,1,[1.4736555999843404],[1.4736711999867111],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,128,8,10,space,0.04562610003631562,None, 56566,1,[1.6333622999954969],[1.6333693999331445],10,8,128,9,573.1364505999954,,573.1217989000725,573.1364505999954,574.1367147000274,574.1367147000274,574.1367147000274,574.1884868000634,space,0.04562610003631562,None,574.1896545999916,574.3033938666961,574.6203316000756,574.6056099000853,574.6063907999778,574.6203316000756,574.6203316000756,574.6203316000756,576.253927599988, 56566,1,[1.6333622999954969],[1.6333693999331445],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,129,9,10,space,0.05887720000464469,None,343,1,[1.189300199970603],[1.1893174999859184],10,9,129,7,576.2701596000697,,576.2541290000081,576.2701596000697,577.2534190000733,577.2534190000733,577.270484299981,577.3209112000186,space,0.05887720000464469,None,577.3219205000205,577.7368110666905,578.0488627000013,578.0347438000608,578.0353729000781,578.0488627000013,578.0488627000013,578.0488627000013,579.2386149000376,343,1,[1.189300199970603],[1.1893174999859184],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,130,10,10,space,0.005049800034612417,None,777,1,[1.2813938999315724],[1.2814040000084788],10,10,130,6,579.2534830999793,,579.2389514000388,579.2534830999793,580.2538184000878,580.2538184000878,580.2538184000878,580.2705716000637,space,0.005049800034612417,None,580.2714512000093,580.369877766647,580.6725778999971,580.6650072999764,580.6653297999874,580.6725778999971,580.6725778999971,580.6725778999971,581.9543143999763,777,1,[1.2813938999315724],[1.2814040000084788],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,131,11,10,space,0.06399709999095649,None,888,1,[1.3783177000004798],[1.3783292999723926],10,11,131,10,581.9702438000822,,581.9546286000405,581.9702438000822,582.9702898000833,582.9702898000833,582.9702898000833,583.0372535000788,space,0.06399709999095649,None,583.0380722000264,583.436578666737,583.7428870000876,583.7329023000784,583.7333445000695,583.7428870000876,583.7428870000876,583.7428870000876,585.1215811000438,888,1,[1.3783177000004798],[1.3783292999723926],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,132,0,11,space,0.043257699930109084,None,999,1,[2.9923202000791207],[2.9923285000259057],11,0,132,3,585.1363688000711,,585.1219168000389,585.1363688000711,586.136660200078,586.136660200078,586.136660200078,586.1870144000277,space,0.043257699930109084,None,586.1879270999925,586.286861566656,586.5950064000208,586.5839316999773,586.5849375000689,586.5950064000208,586.5950064000208,586.5950064000208,589.5876572000561,999,1,[2.9923202000791207],[2.9923285000259057],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.1,1000,exp,133,1,11,space,0.01865469990298152,None,133,1,[1.2832075000042096],[1.2832140000537038],11,1,133,9,589.6037617999827,,589.5879139000317,589.6037617999827,590.5867943000048,590.5867943000048,590.6033793999813,590.6205750000663,space,0.01865469990298152,None,590.6214413000271,590.72021756665,591.020788700087,591.0140114000533,591.0142832000274,591.020788700087,591.020788700087,591.020788700087,592.3042962000472,133,1,[1.2832075000042096],[1.2832140000537038],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,134,2,11,space,0.06074600003194064,None,455,1,[1.55461979995016],[1.5546273000072688],11,2,134,11,592.3200254000258,,592.3045506000053,592.3200254000258,593.3033971000696,593.3033971000696,593.3201284999959,593.3710811000783,space,0.06074600003194064,None,593.3721878000069,594.0868014667105,594.3989479000447,594.3861734999809,594.3867863999913,594.3989479000447,594.3989479000447,594.3989479000447,595.95386280003,455,1,[1.55461979995016],[1.5546273000072688],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,1000,exp,135,3,11,space,0.0911108999280259,None,666,1,[1.3827792999800295],[1.3827948999824002],11,3,135,8,595.9701218000846,,595.9540864999872,595.9701218000846,596.9532597999787,596.9532597999787,596.9697283999994,597.0536920999875,space,0.0911108999280259,None,597.0545638999902,597.7530702667466,598.0714969000546,598.0561162000522,598.0580596000655,598.0714969000546,598.0714969000546,598.0714969000546,599.4547164000105,666,1,[1.3827792999800295],[1.3827948999824002],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.7,400,unexp,136,4,11,space,0.08590189996175468,None, 432,1,[1.509980299975723],[1.509992300067097],11,4,136,2,599.4699502000585,,599.4550224000122,599.4699502000585,600.469981500064,600.469981500064,600.469981500064,600.5707949000644,space,0.08590189996175468,None,600.5723063000478,601.2863332667077,601.5939351000125,601.581184300012,601.5818510000827,601.5939351000125,601.5939351000125,601.5939351000125,603.1042466000654, 432,1,[1.509980299975723],[1.509992300067097],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
0.4,1000,exp,137,5,11,space,0.08746980002615601,None, 542   ,1,[3.7774797999300063],[3.7774907998973504],11,5,137,4,603.1200702000642,,603.1045530000702,603.1200702000642,604.1033077000175,604.1033077000175,604.1202786000213,604.2042734000133,space,0.08746980002615601,None,604.2054224000312,604.6196273667194,604.9260026999982,604.9108496999834,604.9119159000693,604.9260026999982,604.9260026999982,604.9260026999982,608.7038589000003, 542   ,1,[3.7774797999300063],[3.7774907998973504],aj_1,001,2025-11-13_23h00.12.150,intentional_binding,,2025.1.1,59.906856848985115,2025-11-13 23h00.19.340553 +0530,
