prime,prime_valence,target,target_valence,congruency,correct_response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,prime_text.started,fixation.stopped,prime_text.stopped,mask_text.started,mask_text.stopped,targer_text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
happy,positive,danger,negative,incongruent,left,43,3,2,left,1,9.841514499974437,None,2,3,43,10,85.6854747000034,,85.68018830002984,85.6854747000034,86.1690184000181,86.18537280004239,86.26882580004167,86.28560010000365,86.38562880002428,86.38562880002428,86.38562880002428,96.23643049999373,left,1,9.841514499974437,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
hatred,negative,war,negative,congruent,right,44,4,2,left,0,0.9514691000222228,None,2,4,44,6,96.25180450000335,,96.24427950003883,96.25180450000335,96.7521133000264,96.7521133000264,96.85201680002501,96.85201680002501,96.95209989999421,96.93541420000838,96.93541420000838,97.90287739998894,left,0,0.9514691000222228,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
calm,positive,flower,positive,congruent,right,45,5,2,right,1,1.9347391000483185,None,2,5,45,4,97.91840750002302,,97.9113556999946,97.91840750002302,98.4182399000274,98.4182399000274,98.5183983000461,98.50205970002571,98.6021092000301,98.61867900000652,98.61867900000652,100.56962960003875,right,1,1.9347391000483185,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
happy,positive,joy,positive,congruent,right,46,6,2,right,1,0.6660424000001512,None,2,6,46,0,100.58541520003928,,100.57740340003511,100.58541520003928,101.06882169999881,101.08521910000127,101.16865860001417,101.18545500002801,101.28550590004306,101.28550590004306,101.28550590004306,101.9529487999971,right,1,0.6660424000001512,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
sad,negative,lonely,negative,congruent,right,47,7,2,left,0,0.8663810000289232,None,2,7,47,9,101.96856720000505,,101.96211389999371,101.96856720000505,102.45184850000078,102.46865779999644,102.55187200004002,102.55187200004002,102.65198850003071,102.65198850003071,102.65198850003071,103.53566069999943,left,0,0.8663810000289232,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
love,positive,sweet,positive,congruent,right,48,8,2,right,1,0.9226141000399366,None,2,8,48,3,103.55176380003104,,103.53950860002078,103.55176380003104,104.03518250002526,104.05231870000716,104.13524130004225,104.13524130004225,104.23546830000123,104.23546830000123,104.23546830000123,105.16906580002978,right,1,0.9226141000399366,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
smile,positive,pain,negative,incongruent,left,49,9,2,left,1,0.6632393999607302,None,2,9,49,12,105.18526040000143,,105.17496780003421,105.18526040000143,105.66869730001781,105.6854253000347,105.7686860000249,105.7686860000249,105.86838010000065,105.86838010000065,105.86838010000065,106.53617189999204,left,1,0.6632393999607302,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
hatred,negative,peace,positive,incongruent,left,50,10,2,right,0,0.5898205999983475,None,2,10,50,18,106.5522101999959,,106.5416375999921,106.5522101999959,107.03523480001604,107.05226930003846,107.13507990003563,107.15190820000134,107.25176290003583,107.25176290003583,107.25176290003583,107.8529014000087,right,0,0.5898205999983475,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
warm,positive,rotten,negative,incongruent,left,51,11,2,left,1,0.6093135999981314,None,2,11,51,13,107.8688986999914,,107.85892259998946,107.8688986999914,108.35226140002487,108.36861410003621,108.45207430003211,108.46857620001538,108.56871389999287,108.55192060000263,108.55192060000263,109.16937050002161,left,1,0.6093135999981314,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
smile,positive,peace,positive,congruent,right,52,12,2,right,1,0.5840405999915674,None,2,12,52,1,109.18501240003388,,109.1774120000191,109.18501240003388,109.66834329999983,109.68541199999163,109.76872759999242,109.76872759999242,109.86897430004319,109.86897430004319,109.86897430004319,110.46967670001322,right,1,0.5840405999915674,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
peace,positive,lonely,negative,incongruent,left,53,13,2,left,1,0.9303833999438211,None,2,13,53,14,110.48494190000929,,110.47921010002028,110.48494190000929,110.9684222000069,110.98516040004324,111.068402600009,111.08504560001893,111.18515010003466,111.18515010003466,111.18515010003466,112.11927860003198,left,1,0.9303833999438211,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
disgust,negative,sweet,positive,incongruent,left,54,14,2,right,0,0.5796743000391871,None,2,14,54,16,112.13521259999834,,112.12763130001258,112.13521259999834,112.61874720000196,112.63501890003681,112.7184411000344,112.7184411000344,112.81837950000772,112.81837950000772,112.81837950000772,113.40284250001423,right,0,0.5796743000391871,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
sad,negative,flower,positive,incongruent,left,55,15,2,right,0,0.6259972000261769,None,2,15,55,17,113.41835160000483,,113.40916899999138,113.41835160000483,113.9020170000149,113.91826330003096,114.00184969999827,114.00184969999827,114.1015919999918,114.1015919999918,114.1015919999918,114.73600880004233,right,0,0.6259972000261769,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
danger,negative,warm,positive,incongruent,left,56,16,2,right,0,0.6903847000212409,None,2,16,56,19,114.75208790000761,,114.7439541000058,114.75208790000761,115.2352530999924,115.25214240001515,115.33560330001637,115.3518867000239,115.45185680000577,115.43525800004136,115.43525800004136,116.13625680003315,right,0,0.6903847000212409,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
fear,negative,joy,positive,incongruent,left,57,17,2,right,0,2.788138000003528,None,2,17,57,15,116.1514840000309,,116.14506950002396,116.1514840000309,116.6518550000037,116.6518550000037,116.7521151000401,116.7521151000401,116.85199880000437,116.85199880000437,116.85199880000437,119.65263260004576,right,0,2.788138000003528,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
love,positive,war,negative,incongruent,left,58,18,2,left,1,0.549808599986136,None,2,18,58,11,119.66846160002751,,119.65973060001852,119.66846160002751,120.15191980003146,120.16849589999765,120.25207069999306,120.25207069999306,120.35197250003694,120.35197250003694,120.35197250003694,120.90275270002894,left,1,0.549808599986136,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
angry,negative,pain,negative,congruent,right,59,19,2,left,0,4.202588499989361,None,2,19,59,5,120.91866220004158,,120.91270460002124,120.91866220004158,121.40198820002843,121.41861290001543,121.50186080002459,121.51849950000178,121.61839210003382,121.60182169999462,121.60182169999462,125.81924600002822,left,0,4.202588499989361,None,exp-4,001,2025-11-24_17h35.13.419,solo project,,2025.1.1,59.99890801854398,2025-11-24 17h35.22.999856 +0530,
